unix_ms,rel_timestamp,frame,ipd,event,gaze_target_world_pos_x,gaze_target_world_pos_y,gaze_target_world_pos_z,gaze_target_screen_pos_x,gaze_target_screen_pos_y,gaze_target_screen_pos_z,gaze_direction_x,gaze_direction_y,gaze_direction_z,gaze_target_distance,gaze_target_name,head_target_world_pos_x,head_target_world_pos_y,head_target_world_pos_z,head_target_screen_pos_x,head_target_screen_pos_y,head_target_screen_pos_z,head_direction_x,head_direction_y,head_direction_z,head_position_x,head_position_y,head_position_z,head_target_distance,head_target_name,gaze_head_rel_direction_x,gaze_head_rel_direction_y,gaze_head_rel_direction_z,gaze_head_angle_diff
1767829620651,1.40229,1291,60,Eye Hit,-9.847779,6.528596,13.8,555.4774,911.9918,16.86753,-0.3796284,0.2801969,0.881687,17.90071,NorthBuildings_NoColliders,-4.99759,2.892981,13.8,721.0874,792,15.96205,-0.1218785,0.08646185,0.988772,-3.052159,1.512872,-1.982829,15.96205,NorthBuildings_NoColliders,-0.2710992,0.1964926,0.9422822,19.56157
1767829620674,1.425077,1292,60,Eye Hit,-9.848675,6.529276,13.8,569.567,906.9006,16.99775,-0.3796285,0.2801968,0.881687,17.90137,NorthBuildings_NoColliders,-5.373382,2.999495,13.8,721.0834,792,16.02216,-0.1448355,0.09275442,0.9850986,-3.052804,1.513368,-1.983408,16.02216,NorthBuildings_NoColliders,-0.2499194,0.1896012,0.9495218,18.28241
1767829620704,1.4559,1293,60,Eye Hit,-11.06327,6.53495,13.8,544.7846,900.0047,17.31538,-0.4353606,0.2728952,0.8578982,18.39847,NorthBuildings_NoColliders,-5.733657,3.102535,13.8,721.0788,792,16.08858,-0.1666001,0.09873082,0.9810691,-3.053297,1.514096,-1.984014,16.08858,NorthBuildings_NoColliders,-0.2882132,0.1766472,0.9411317,19.7575
1767829620726,1.477348,1294,60,Eye Hit,-11.84421,6.834394,13.8,547.4679,897.7584,17.75931,-0.4666872,0.2824013,0.8381244,18.8341,NorthBuildings_NoColliders,-6.425285,3.332321,13.8,721.0686,792,16.2431,-0.2075163,0.1118445,0.9718168,-3.054577,1.515619,-1.98532,16.2431,NorthBuildings_NoColliders,-0.2843269,0.1733045,0.9429335,19.44979
1767829620739,1.49188,1295,60,Eye Hit,-11.84635,6.836484,13.8,574.0632,886.8291,18.02232,-0.4666873,0.2824012,0.8381245,18.83597,NorthBuildings_NoColliders,-7.152675,3.603125,13.8,721.0556,792,16.44266,-0.2491589,0.1268616,0.9601177,-3.05584,1.517183,-1.986889,16.44266,NorthBuildings_NoColliders,-0.2442631,0.1576804,0.9568033,16.90203
1767829620754,1.507685,1296,60,Eye Hit,-12.25372,7.163023,13.8,576.0416,889.0693,18.30139,-0.4809463,0.2951789,0.8255665,19.12362,NorthBuildings_NoColliders,-7.532112,3.772313,13.8,721.0479,792,16.56412,-0.2702127,0.1360882,0.9531344,-3.056279,1.518132,-1.987826,16.56411,NorthBuildings_NoColliders,-0.2409995,0.1614394,0.957004,16.86244
1767829620772,1.524563,1297,60,Eye Hit,-12.25439,7.164517,13.8,588.1311,881.8188,18.42297,-0.4809465,0.2951788,0.8255664,19.12476,NorthBuildings_NoColliders,-7.87793,3.970511,13.8,721.04,792,16.68953,-0.2888951,0.1468715,0.9460277,-3.056407,1.519295,-1.988756,16.68953,NorthBuildings_NoColliders,-0.222337,0.1503644,0.9633052,15.56959
1767829620791,1.543373,1298,60,Eye Hit,-13.10975,7.276832,13.8,576.098,874.7939,18.80924,-0.5133618,0.2939364,0.8062636,19.58373,NorthBuildings_NoColliders,-8.195793,4.185766,13.8,721.0321,792,16.81762,-0.3056073,0.158483,0.9388756,-3.056206,1.52046,-1.989653,16.81762,NorthBuildings_NoColliders,-0.2417312,0.1381937,0.9604523,16.1674
1767829620821,1.57185,1299,60,Eye Hit,-13.35125,7.590309,13.8,590.688,870.4922,19.14642,-0.5198507,0.3064092,0.7974138,19.80354,NorthBuildings_NoColliders,-8.807667,4.551839,13.8,721.0164,792,17.07719,-0.3367824,0.1774014,0.9247196,-3.056368,1.52232,-1.991618,17.0772,NorthBuildings_NoColliders,-0.218792,0.1318818,0.9668182,14.80117
1767829620838,1.591028,1300,60,Eye Hit,-13.35194,7.592267,13.8,608.7172,860.6796,19.30804,-0.5198504,0.3064091,0.7974139,19.80608,NorthBuildings_NoColliders,-9.357215,4.865265,13.8,721.0016,792,17.3296,-0.363625,0.1928355,0.9113678,-3.055738,1.523503,-1.993642,17.3296,NorthBuildings_NoColliders,-0.1900534,0.1163539,0.9748545,12.87601
1767829620865,1.61705,1301,60,Eye Hit,-13.76069,7.855417,13.8,612.0814,859.2476,19.62539,-0.5325209,0.3149137,0.7856532,20.1044,NorthBuildings_NoColliders,-9.786303,5.100121,13.8,720.9896,792,17.53814,-0.3838278,0.2038902,0.9006137,-3.054678,1.524267,-1.995085,17.53814,NorthBuildings_NoColliders,-0.1845788,0.1140823,0.9761742,12.53221
1767829620887,1.638523,1302,60,Eye Hit,-13.46871,7.741893,13.8,622.6018,856.6603,19.51186,-0.5229549,0.3121843,0.7931325,19.91551,NorthBuildings_NoColliders,-9.896377,5.122266,13.8,720.9871,792,17.58597,-0.3890931,0.2045769,0.8981954,-3.053796,1.524582,-1.995641,17.58597,NorthBuildings_NoColliders,-0.167348,0.1100928,0.9797318,11.55531
1767829620910,1.661245,1303,60,Eye Hit,-13.47621,7.714639,13.8,631.2291,852.0878,19.57095,-0.5234922,0.3108486,0.7933027,19.91225,NorthBuildings_NoColliders,-10.18611,5.256901,13.8,720.979,792,17.72981,-0.4023624,0.2104904,0.8909535,-3.052302,1.524945,-1.996439,17.72981,NorthBuildings_NoColliders,-0.1531416,0.1026341,0.9828601,10.62342
1767829620927,1.678991,1304,60,Eye Hit,-13.47553,7.714846,13.8,633.7076,851.963,19.58427,-0.5234923,0.3108487,0.7933026,19.91262,NorthBuildings_NoColliders,-10.26844,5.267481,13.8,720.977,792,17.76592,-0.4062281,0.2106531,0.8891592,-3.051429,1.525036,-1.99673,17.76592,NorthBuildings_NoColliders,-0.1490058,0.1024887,0.9835108,10.41924
1767829620943,1.695251,1305,60,Eye Hit,-14.08205,7.547764,13.8,621.4099,844.5858,19.81169,-0.5464695,0.298345,0.7825353,20.18686,NorthBuildings_NoColliders,-10.35646,5.277306,13.8,720.9749,792,17.80444,-0.4103421,0.2107445,0.8872464,-3.050549,1.525117,-1.996928,17.80444,NorthBuildings_NoColliders,-0.1696455,0.08968817,0.9814156,11.06336
1767829620959,1.711239,1306,60,Eye Hit,-14.08133,7.547854,13.8,623.0764,844.6558,19.82124,-0.5464696,0.2983449,0.7825352,20.18714,NorthBuildings_NoColliders,-10.4141,5.275932,13.8,720.9736,792,17.82843,-0.4130717,0.2103835,0.8860646,-3.049677,1.525125,-1.997146,17.82843,NorthBuildings_NoColliders,-0.1668805,0.08984952,0.9818747,10.92543
1767829620981,1.7332,1307,60,Eye Hit,-9.861453,4.880422,6.872254,601.8173,837.8992,11.39767,-0.5835188,0.2873412,0.7595662,11.67713,NorthCarSignal,-10.55571,5.304147,13.8,720.97,792,17.89434,-0.419579,0.2111867,0.8828101,-3.047626,1.525101,-1.997301,17.89434,NorthBuildings_NoColliders,-0.2030525,0.07785714,0.9760676,12.56032
1767829621000,1.751705,1308,60,Eye Hit,-9.861351,4.880801,6.873548,601.1819,839.2623,11.39473,-0.5835186,0.287341,0.7595664,11.67882,NorthCarSignal,-10.53639,5.257473,13.8,720.9709,792,17.8769,-0.4189677,0.2087876,0.8836706,-3.046543,1.524999,-1.997289,17.8769,NorthBuildings_NoColliders,-0.2040486,0.08013704,0.9756753,12.66327
1767829621022,1.775154,1309,60,Eye Hit,-9.870757,4.845697,6.642852,596.174,841.9706,11.198,-0.5935721,0.2887383,0.7512006,11.50191,NorthCarSignal,-10.6339,5.208036,13.8,720.9691,792,17.90917,-0.4238252,0.2056701,0.8820839,-3.043543,1.524655,-1.99739,17.90917,NorthBuildings_NoColliders,-0.2121284,0.0845471,0.9735776,13.20032
1767829621049,1.800753,1310,60,Eye Hit,-9.876811,4.823104,6.580625,594.325,843.3406,11.14113,-0.5967816,0.2880076,0.7489348,11.45344,NorthCarSignal,-10.65641,5.14603,13.8,720.9693,792,17.90683,-0.4252459,0.2022471,0.8821916,-3.041605,1.524425,-1.997259,17.90683,NorthBuildings_NoColliders,-0.2150832,0.08678949,0.9727316,13.41093
1767829621076,1.826624,1311,60,Eye Hit,-9.875379,4.828449,6.666203,596.635,843.4308,11.21383,-0.5933454,0.28685,0.7521026,11.51869,NorthCarSignal,-10.64418,5.109515,13.8,720.97,792,17.89445,-0.4249011,0.2003528,0.8827898,-3.040814,1.524312,-1.997036,17.89445,NorthBuildings_NoColliders,-0.211335,0.08701371,0.9735328,13.21156
1767829621098,1.849367,1312,60,Eye Hit,-9.875288,4.828788,6.668163,597.8678,844.7581,11.21899,-0.5933452,0.28685,0.7521028,11.52122,NorthCarSignal,-10.69062,5.062122,13.8,720.9694,792,17.90551,-0.4273205,0.1976038,0.8822414,-3.039226,1.523926,-1.996982,17.90551,NorthBuildings_NoColliders,-0.2092986,0.08928092,0.9737674,13.15261
1767829621115,1.867857,1313,60,Eye Hit,-9.877459,4.820688,6.702119,599.7465,844.842,11.25047,-0.5922953,0.285547,0.7534249,11.54604,NorthCarSignal,-10.72474,5.030369,13.8,720.9689,792,17.91408,-0.4290456,0.1957466,0.8818181,-3.03879,1.523749,-1.996958,17.91408,NorthBuildings_NoColliders,-0.2062456,0.08948079,0.9744003,12.99229
1767829621135,1.887207,1314,60,Eye Hit,-9.877451,4.820716,6.702605,600.226,845.1396,11.25255,-0.5922952,0.2855469,0.7534251,11.54678,NorthCarSignal,-10.74504,5.014782,13.8,720.9687,791.9999,17.92004,-0.4300603,0.1948218,0.8815286,-3.03835,1.52357,-1.997025,17.92003,NorthBuildings_NoColliders,-0.2054586,0.08999588,0.9745191,12.96198
1767829621154,1.906809,1315,60,Eye Hit,-9.878538,4.816658,6.653547,599.5828,846.244,11.2124,-0.5944,0.2861149,0.7515497,11.51013,NorthCarSignal,-10.78223,4.991439,13.8,720.9679,792,17.93206,-0.4319255,0.1933968,0.8809302,-3.036917,1.523438,-1.996889,17.93205,NorthBuildings_NoColliders,-0.2064755,0.09182972,0.9741331,13.06023
1767829621176,1.927084,1316,60,Eye Hit,-9.866104,4.863061,6.567208,597.3845,850.0909,11.14001,-0.5963927,0.2916337,0.7478406,11.45179,NorthCarSignal,-10.78524,4.981856,13.8,720.968,792,17.93179,-0.4321321,0.192871,0.8809441,-3.036339,1.523332,-1.996909,17.93179,NorthBuildings_NoColliders,-0.2099206,0.09820514,0.972774,13.40049
1767829621196,1.947596,1317,60,Eye Hit,-9.866016,4.863389,6.568348,598.1952,850.4628,11.14407,-0.5963929,0.2916337,0.7478405,11.45339,NorthCarSignal,-10.81291,4.971175,13.8,720.9674,792,17.94223,-0.4334809,0.1921712,0.8804343,-3.035297,1.523195,-1.996961,17.94224,NorthBuildings_NoColliders,-0.2085962,0.09885601,0.9729928,13.34624
1767829621219,1.971224,1318,60,Eye Hit,-9.877924,4.818951,6.463219,594.9296,849.1937,11.0517,-0.6018718,0.2898691,0.7441279,11.36938,NorthCarSignal,-10.83418,4.985703,13.8,720.9668,792,17.95444,-0.4343865,0.1928428,0.8798409,-3.035017,1.523319,-1.997051,17.95444,NorthBuildings_NoColliders,-0.2139342,0.09661699,0.9720582,13.57627
1767829621243,1.994366,1319,60,Eye Hit,-9.877147,4.821851,6.428354,594.3337,848.9334,11.02544,-0.603203,0.2907409,0.7427085,11.34435,NorthCarSignal,-10.85257,5.010472,13.8,720.966,792,17.96765,-0.4351357,0.1940648,0.8792018,-3.0342,1.523583,-1.997192,17.96765,NorthBuildings_NoColliders,-0.2149097,0.09616059,0.9718884,13.61767
1767829621268,2.020039,1320,60,Eye Hit,-9.877026,4.822301,6.429283,594.2606,848.3442,11.02754,-0.6032028,0.2907411,0.7427086,11.34573,NorthCarSignal,-10.84861,5.027774,13.8,720.9659,791.9999,17.96978,-0.4349166,0.1950019,0.8791028,-3.033252,1.523633,-1.997287,17.96978,NorthBuildings_NoColliders,-0.2150474,0.09517208,0.9719551,13.60142
1767829621288,2.041018,1321,60,Eye Hit,-9.869608,4.849985,6.362487,591.8959,850.8768,10.96923,-0.605016,0.2943749,0.7397967,11.30025,NorthCarSignal,-10.83278,5.022852,13.8,720.9663,792,17.96228,-0.4342434,0.1948181,0.8794764,-3.032778,1.523476,-1.997399,17.96228,NorthBuildings_NoColliders,-0.2187745,0.0993222,0.9707074,13.90218
1767829621305,2.057867,1322,60,Eye Hit,-9.869581,4.850086,6.362874,590.5758,851.3833,10.96357,-0.6050158,0.2943749,0.7397969,11.30091,NorthCarSignal,-10.78719,5.006973,13.8,720.9676,792,17.93973,-0.4322715,0.194183,0.8805875,-3.032352,1.523382,-1.997505,17.93973,NorthBuildings_NoColliders,-0.2208758,0.100119,0.9701496,14.03457
1767829621323,2.074591,1323,60,Eye Hit,-9.867084,4.859407,6.379948,589.6359,852.0342,10.97268,-0.6041058,0.2948209,0.7403626,11.31551,NorthCarSignal,-10.72992,4.99782,13.8,720.9689,792,17.91383,-0.4297571,0.1939541,0.8818676,-3.031317,1.523358,-1.997633,17.91384,NorthBuildings_NoColliders,-0.2223556,0.1011698,0.9697024,14.13985
1767829621340,2.092718,1324,60,Eye Hit,-9.871318,4.843604,6.45013,590.9506,850.2318,11.03015,-0.6018436,0.2921144,0.7432721,11.36573,NorthCarSignal,-10.69659,5.005854,13.8,720.9695,792,17.90129,-0.4282182,0.1945302,0.8824892,-3.030929,1.523512,-1.997698,17.90129,NorthBuildings_NoColliders,-0.2203017,0.09821045,0.9704751,13.95745
1767829621360,2.111849,1325,60,Eye Hit,-9.871273,4.843773,6.450294,590.3256,849.6511,11.02899,-0.6018436,0.2921144,0.7432721,11.36609,NorthCarSignal,-10.67421,5.023046,13.8,720.97,792,17.89527,-0.4271267,0.1955529,0.8827921,-3.030664,1.523574,-1.997804,17.89527,NorthBuildings_NoColliders,-0.2213256,0.09721789,0.970342,13.98903
1767829621383,2.136486,1326,60,Eye Hit,-9.868964,4.852389,6.508937,590.5698,848.5171,11.07618,-0.5993388,0.2916944,0.7454578,11.41154,NorthCarSignal,-10.61209,5.045749,13.8,720.9711,792,17.87379,-0.4242248,0.1970507,0.8838577,-3.029582,1.523706,-1.997886,17.87379,NorthBuildings_NoColliders,-0.2209638,0.0953321,0.9706115,13.925
1767829621410,2.161661,1327,60,Eye Hit,-9.866052,4.863257,6.527035,590.3124,848.9359,11.08897,-0.5983247,0.2922691,0.7460471,11.42659,NorthCarSignal,-10.57951,5.041228,13.8,720.9719,792,17.85913,-0.4227676,0.1969642,0.8845748,-3.029242,1.523618,-1.997742,17.85913,NorthBuildings_NoColliders,-0.2213591,0.09602277,0.9704534,13.96261
1767829621436,2.18786,1328,60,Eye Hit,-9.866021,4.863373,6.527632,589.585,849.7935,11.08517,-0.5983247,0.2922691,0.7460471,11.42738,NorthCarSignal,-10.55225,5.020501,13.8,720.9727,792,17.84379,-0.4216323,0.1959785,0.8853353,-3.028735,1.523502,-1.997736,17.84379,NorthBuildings_NoColliders,-0.2224951,0.0974291,0.9700533,14.05728
1767829621457,2.208124,1329,60,Eye Hit,-9.857558,4.894955,6.595487,592.2354,851.2593,11.14688,-0.5947334,0.2936314,0.7483801,11.48245,NorthCarSignal,-10.55446,4.999598,13.8,720.973,792,17.84075,-0.4218377,0.1948489,0.8854868,-3.028563,1.523347,-1.997749,17.84075,NorthBuildings_NoColliders,-0.2181745,0.09997463,0.9707754,13.88593
1767829621478,2.230827,1330,60,Eye Hit,-12.00983,7.144397,13.8,678.3464,852.1788,18.86781,-0.4721816,0.2955096,0.830493,19.022,NorthBuildings_NoColliders,-10.53219,4.965762,13.8,720.9738,791.9999,17.82497,-0.4209934,0.1931307,0.8862647,-3.027992,1.523214,-1.997639,17.82497,NorthBuildings_NoColliders,-0.07338685,0.1037343,0.9918939,7.300223
1767829621497,2.248117,1331,60,Eye Hit,-12.00926,7.144264,13.8,677.3672,852.8331,18.86303,-0.4721819,0.2955095,0.8304929,19.0218,NorthBuildings_NoColliders,-10.49957,4.94157,13.8,720.9747,792,17.80666,-0.4196211,0.1919747,0.8871662,-3.027515,1.523142,-1.99747,17.80666,NorthBuildings_NoColliders,-0.07505685,0.1048368,0.991653,7.408064
1767829621512,2.265442,1332,60,Eye Hit,-7.596087,6.408482,13.8,807.0568,852.6839,16.87506,-0.2663331,0.2847859,0.9208494,17.15517,NorthBuildings_NoColliders,-10.44258,4.910768,13.8,720.9764,792,17.77702,-0.4171388,0.1905739,0.8886377,-3.027097,1.522931,-1.997334,17.77702,NorthBuildings_NoColliders,0.1470635,0.1037379,0.9836721,10.36802
1767829621532,2.285278,1333,60,Eye Hit,-7.595285,6.408073,13.8,804.1683,854.1331,16.88252,-0.2663333,0.2847858,0.9208494,17.15496,NorthBuildings_NoColliders,-10.34389,4.849939,13.8,720.9793,792,17.72477,-0.4128429,0.1877236,0.8912467,-3.026346,1.522583,-1.997141,17.72477,NorthBuildings_NoColliders,0.142191,0.1062636,0.9841189,10.22483
1767829621548,2.301603,1334,60,Eye Hit,-4.906738,5.84905,13.8,898.4333,850.096,15.68246,-0.1140843,0.262438,0.9581811,16.48644,NorthBuildings_NoColliders,-10.27444,4.81111,13.8,720.9813,792,17.68904,-0.4097763,0.1859189,0.8930384,-3.025894,1.522383,-1.996995,17.68904,NorthBuildings_NoColliders,0.2931397,0.09603892,0.9512337,17.96711
1767829621569,2.321999,1335,60,Eye Hit,-4.905709,5.848775,13.8,894.2199,851.3901,15.71056,-0.1140845,0.2624381,0.9581811,16.48608,NorthBuildings_NoColliders,-10.14058,4.744111,13.8,720.985,792,17.62236,-0.4037868,0.1828308,0.8963978,-3.024903,1.522202,-1.996647,17.62236,NorthBuildings_NoColliders,0.2866969,0.09835635,0.9529591,17.64383
1767829621594,2.34569,1336,60,Eye Hit,-3.346278,5.147366,13.8,954.8268,834.3047,14.98443,-0.0198576,0.2236374,0.9744701,16.21027,NorthBuildings_NoColliders,-10.03753,4.717964,13.8,720.9875,792,17.57625,-0.3990129,0.1818261,0.8987369,-3.024381,1.522142,-1.996426,17.57625,NorthBuildings_NoColliders,0.3753735,0.0679599,0.9243788,22.42513
1767829621620,2.371399,1337,60,Eye Hit,-2.915946,3.412443,9.201766,973.53,800.6716,10.40294,0.00947547,0.166455,0.9860035,11.35688,NorthWalkingPole,-9.877579,4.680945,13.8,720.9915,792,17.50643,-0.3915145,0.180443,0.9023063,-3.023558,1.522033,-1.99616,17.50643,NorthBuildings_NoColliders,0.4009337,0.01380417,0.916003,23.65141
1767829621643,2.395529,1338,60,Eye Hit,-2.837474,3.229356,8.8,974.4628,795.0342,10.00874,0.01695167,0.1561986,0.9875802,10.93167,NorthWalkingSignal,-9.739885,4.652426,13.8,720.9948,792,17.44794,-0.3849796,0.1794242,0.9053164,-3.022784,1.521844,-1.995904,17.44794,NorthBuildings_NoColliders,0.4021246,0.004827932,0.9155722,23.71288
1767829621660,2.413267,1339,60,Eye Hit,-2.837149,3.229267,8.8,972.163,795.228,10.02332,0.01695167,0.1561986,0.9875802,10.93159,NorthWalkingSignal,-9.676318,4.639091,13.8,720.9963,792,17.42123,-0.3819397,0.1789381,0.9066991,-3.022457,1.521769,-1.995818,17.42123,NorthBuildings_NoColliders,0.399053,0.005143762,0.9169134,23.52106
1767829621683,2.435135,1340,60,Eye Hit,-2.862558,3.172901,8.8,966.0023,792.7717,10.05389,0.0145742,0.1511806,0.9883987,10.92232,NorthWalkingSignal,-9.541565,4.594554,13.8,720.9998,792,17.36237,-0.3755146,0.176986,0.9097608,-3.021742,1.521658,-1.995604,17.36237,NorthBuildings_NoColliders,0.3907632,0.001234502,0.9204904,23.00211
1767829621702,2.454973,1341,60,Eye Hit,-2.86219,3.172762,8.8,963.6445,793.1645,10.06859,0.0145742,0.1511805,0.9883987,10.92226,NorthWalkingSignal,-9.476635,4.571549,13.8,721.0013,792,17.33414,-0.3724017,0.1759545,0.9112393,-3.021373,1.521529,-1.995548,17.33414,NorthBuildings_NoColliders,0.3875634,0.001865551,0.9218411,22.80326
1767829621717,2.470657,1342,60,Eye Hit,-2.891619,3.993504,13.8,956.5551,795.1104,14.79789,0.008094429,0.1546222,0.9879405,15.9883,NorthBuildings_NoColliders,-9.422306,4.552639,13.8,721.0027,792,17.31076,-0.3697857,0.1751097,0.9124665,-3.021036,1.521358,-1.995487,17.31076,NorthBuildings_NoColliders,0.3786038,0.005002871,0.9255452,22.24928
1767829621736,2.488657,1343,60,Eye Hit,-2.891374,3.993338,13.8,954.7068,795.5443,14.81445,0.008094667,0.1546222,0.9879405,15.9883,NorthBuildings_NoColliders,-9.37121,4.532402,13.8,721.004,792,17.28851,-0.36732,0.1741741,0.9136407,-3.020794,1.521193,-1.995487,17.28851,NorthBuildings_NoColliders,0.3760531,0.005707145,0.9265805,22.09209
1767829621754,2.50705,1344,60,Eye Hit,-2.958208,4.005436,13.8,948.3331,796.5485,14.87229,0.003880998,0.1553744,0.987848,15.98972,NorthBuildings_NoColliders,-9.2736,4.491071,13.8,721.0065,792,17.24588,-0.3625987,0.1722167,0.9158949,-3.020264,1.521042,-1.995416,17.24588,NorthBuildings_NoColliders,0.3671927,0.007352144,0.9301158,21.54712
1767829621777,2.5298,1345,60,Eye Hit,-2.86397,4.073028,13.8,948.7051,800.0397,14.87858,0.00973887,0.1595047,0.9871492,16.00094,NorthBuildings_NoColliders,-9.183392,4.460056,13.8,721.0086,792,17.20816,-0.3581782,0.1708058,0.9178964,-3.019801,1.520802,-1.995313,17.20817,NorthBuildings_NoColliders,0.3676925,0.0129918,0.9298568,21.58752
1767829621801,2.553352,1346,60,Eye Hit,-2.863759,4.072998,13.8,947.0908,800.0928,14.89271,0.009738632,0.1595046,0.9871492,16.00085,NorthBuildings_NoColliders,-9.138435,4.450159,13.8,721.0097,792,17.19042,-0.3559453,0.1704071,0.9188386,-3.019585,1.520788,-1.995225,17.19042,NorthBuildings_NoColliders,0.3654344,0.01309001,0.9307451,21.44874
1767829621821,2.574226,1347,60,Eye Hit,-2.888685,3.274261,8.8,945.6541,800.9296,10.19159,0.01191943,0.1603332,0.9869909,10.9374,NorthWalkingSignal,-9.04476,4.426843,13.8,721.0118,792,17.15345,-0.3512826,0.1694243,0.9208127,-3.019053,1.520633,-1.995111,17.15345,NorthBuildings_NoColliders,0.3626556,0.01446022,0.931811,21.2811
1767829621847,2.598902,1348,60,Eye Hit,-2.836839,3.307088,8.8,945.7253,803.5535,10.19594,0.0166149,0.1632644,0.9864424,10.9433,NorthWalkingSignal,-8.965873,4.395011,13.8,721.0139,792,17.12053,-0.3473731,0.1679022,0.9225729,-3.018661,1.520436,-1.99494,17.12053,NorthBuildings_NoColliders,0.3627314,0.0187071,0.9317059,21.29768
1767829621869,2.620956,1349,60,Eye Hit,-2.836713,3.306902,8.8,944.5291,804.3879,10.20272,0.0166149,0.1632644,0.9864424,10.9432,NorthWalkingSignal,-8.933449,4.367688,13.8,721.0147,792,17.1047,-0.3458064,0.1664701,0.9234206,-3.018533,1.520268,-1.994832,17.1047,NorthBuildings_NoColliders,0.3610398,0.02007164,0.9323343,21.19833
1767829621882,2.635668,1350,60,Eye Hit,-2.902,3.332452,8.812593,939.2579,806.0842,10.24792,0.01061872,0.1653783,0.986173,10.95883,NorthWalkingSignal,-8.900621,4.338638,13.8,721.0157,792,17.08853,-0.3442223,0.1649375,0.9242871,-3.018369,1.5201,-1.994708,17.08853,NorthBuildings_NoColliders,0.3535676,0.02288854,0.9351288,20.75102
1767829621898,2.652269,1351,60,Eye Hit,-2.901995,3.330153,8.8,938.2781,806.9009,10.24133,0.01061896,0.1653782,0.986173,10.94597,NorthWalkingSignal,-8.873803,4.308505,13.8,721.0166,792,17.07436,-0.3429454,0.1633195,0.9250488,-3.01823,1.519929,-1.994617,17.07436,NorthBuildings_NoColliders,0.3521607,0.02422865,0.9356259,20.6705
1767829621914,2.667841,1352,60,Eye Hit,-2.902,3.350373,8.920309,937.5956,807.7743,10.35902,0.01049066,0.1653999,0.9861708,11.06794,NorthWalkingSignal,-8.858323,4.280919,13.8,721.0172,792,17.06461,-0.3422413,0.1618076,0.9255751,-3.01811,1.519737,-1.994574,17.0646,NorthBuildings_NoColliders,0.3512031,0.02565759,0.9359477,20.6182
1767829621935,2.688211,1353,60,Eye Hit,-2.902,3.347237,8.903839,936.449,809.3698,10.34924,0.01049043,0.1653998,0.9861708,11.05104,NorthWalkingSignal,-8.827383,4.228069,13.8,721.0183,792,17.04549,-0.3408205,0.1589083,0.9266011,-3.01793,1.519399,-1.99437,17.04549,NorthBuildings_NoColliders,0.3495397,0.02826917,0.936495,20.52897
1767829621957,2.710594,1354,60,Eye Hit,-2.865714,3.28302,8.8,939.2455,808.4932,10.22781,0.01391163,0.1612627,0.9868134,10.93829,NorthWalkingSignal,-8.836493,4.179477,13.8,721.0186,792,17.04072,-0.3414534,0.1561199,0.926842,-3.017883,1.519081,-1.994053,17.04072,NorthBuildings_NoColliders,0.353511,0.02680111,0.9350463,20.76436
1767829621983,2.735865,1355,60,Eye Hit,-4.881227,4.206545,13.8,858.3687,806.7789,15.68362,-0.1155205,0.1666415,0.9792271,16.1287,NorthBuildings_NoColliders,-8.88375,4.135849,13.8,721.0181,792,17.04978,-0.3440348,0.1534926,0.9263262,-3.018033,1.518834,-1.993658,17.04978,NorthBuildings_NoColliders,0.231959,0.02497472,0.972405,13.4914
1767829622010,2.762091,1356,60,Eye Hit,-8.354127,4.473406,13.8,740.5759,806.5454,16.91494,-0.315161,0.1745222,0.9328534,16.93009,NorthBuildings_NoColliders,-8.982057,4.092635,13.8,721.0164,792,17.07683,-0.3492238,0.150725,0.9248376,-3.01842,1.518729,-1.993298,17.07683,NorthBuildings_NoColliders,0.03394422,0.02525511,0.9991045,2.424789
1767829622034,2.786707,1357,60,Eye Hit,-8.354589,4.473262,13.8,744.5604,807.8666,16.90937,-0.3151613,0.1745224,0.9328533,16.92993,NorthBuildings_NoColliders,-9.110179,4.0634,13.8,721.014,792,17.11732,-0.355853,0.1486676,0.9226411,-3.01893,1.51861,-1.993141,17.11732,NorthBuildings_NoColliders,0.04084885,0.02754048,0.9987857,2.823829
1767829622049,2.802845,1358,60,Eye Hit,-8.787254,3.335557,8.393417,646.6713,793.3223,11.91811,-0.4798751,0.1511919,0.8642112,12.01838,NW_Tree_10,-9.259266,4.03486,13.8,721.0111,792,17.16625,-0.3634649,0.146589,0.9200027,-3.019937,1.518477,-1.992996,17.16625,NorthBuildings_NoColliders,-0.1288814,0.002278745,0.9916574,7.406104
1767829622069,2.82185,1359,60,Eye Hit,-8.787702,3.335412,8.393194,652.5731,794.1639,11.93265,-0.4798748,0.1511919,0.8642113,12.01793,NW_Tree_10,-9.447839,4.022857,13.8,721.0072,792,17.23355,-0.3729491,0.1453246,0.9164004,-3.020602,1.518399,-1.992834,17.23355,NorthBuildings_NoColliders,-0.1188569,0.003734007,0.9929043,6.829523
1767829622089,2.842314,1360,60,Eye Hit,-10.84812,3.226377,8.281321,578.345,784.0303,12.64173,-0.6007291,0.1311251,0.7886258,13.02758,NW_Tree_10,-9.790657,3.980227,13.8,721,792,17.35744,-0.3899529,0.1418464,0.9098442,-3.022075,1.518136,-1.992562,17.35744,NorthBuildings_NoColliders,-0.2412004,-0.01343983,0.9703823,13.97949
